1849	"PTB_WSJ"	"her"	"fear"	4	6	17607		
1850	"PTB_WSJ"	"its"	"fear"	14	15	11210		
1851	"PTB_WSJ"	"Our"	"fear"	2	3	26445		
1852	"PTB_WSJ"	"her"	"fears"	14	15	24242		
1853	"PTB_WSJ"	"my"	"fears"	10	11	32033		
1854	"PTB_WSJ"	"observers"	"fears"	7	9	19603		
1855	"PTB_WSJ"	"voters"	"fears"	9	11	10905		
							
2008	"PTB_WSJ"	"my"	"opinion"	6	7	5184		
2009	"PTB_WSJ"	"My"	"opinion"	2	5	6994		
2010	"PTB_WSJ"	"my"	"opinion"	2	3	10843		
2011	"PTB_WSJ"	"their"	"opinion"	18	20	20397		
2012	"PTB_WSJ"	"Their"	"opinion"	2	3	23096		
2013	"PTB_WSJ"	"your"	"opinion"	3	8	16340		
2014	"PTB_WSJ"	"Asman"	"opinions"	24	26	23484		
2015	"PTB_WSJ"	"people"	"opinions"	13	15	19760		
							
2016	"PTB_WSJ"	"his"	"perception"	17	18	23427		
2017	"PTB_WSJ"	"investors"	"perception"	9	11	33540		
2018	"PTB_WSJ"	"author"	"perceptions"	18	20	24933		
2019	"PTB_WSJ"	"their"	"perceptions"	19	20	27145		
2020	"PTB_WSJ"	"its"	"opinion"	10	12	2857		
2021	"PTB_WSJ"	"Baltimore"	"opinion"	28	32	25297		
2022	"PTB_WSJ"	"his"	"opinion"	27	28	1435		
2023	"PTB_WSJ"	"his"	"opinion"	7	8	35317		
							
2052	"PTB_WSJ"	"Reagan"	"values"	11	14	12879		
							
2127	"PTB_WSJ"	"her"	"intent"	14	15	18019		
2128	"PTB_WSJ"	"Our"	"intent"	2	3	10816		
2129	"PTB_WSJ"	"company"	"intention"	8	10	20876		
2130	"PTB_WSJ"	"his"	"intention"	23	24	1854		
2131	"PTB_WSJ"	"its"	"intention"	19	20	13677		
2132	"PTB_WSJ"	"its"	"intention"	8	9	21279		
2133	"PTB_WSJ"	"its"	"intention"	18	19	37784		
2134	"PTB_WSJ"	"Nashua"	"intention"	4	7	6003		
2135	"PTB_WSJ"	"their"	"intention"	22	24	21651		
2136	"PTB_WSJ"	"Workers"	"intention"	4	6	31148		
2137	"PTB_WSJ"	"affiliates"	"intentions"	12	14	35953		
2138	"PTB_WSJ"	"his"	"intentions"	9	10	3964		
2139	"PTB_WSJ"	"his"	"intentions"	26	27	11876		
2140	"PTB_WSJ"	"his"	"intentions"	21	22	25936		
2141	"PTB_WSJ"	"Icahn"	"intentions"	29	31	16334		
2142	"PTB_WSJ"	"Paribas"	"intentions"	5	7	12044		
2143	"PTB_WSJ"	"people"	"intentions"	23	26	3710		
2144	"PTB_WSJ"	"their"	"intentions"	33	34	8772		
2145	"PTB_WSJ"	"their"	"intentions"	11	12	33926		
2146	"PTB_WSJ"	"your"	"intentions"	18	20	20948		
							
2163	"PTB_WSJ"	"Allen"	"view"	8	11	37454		
2164	"PTB_WSJ"	"boss"	"view"	7	10	19436		
2165	"PTB_WSJ"	"Connolly"	"view"	21	23	9283		
2166	"PTB_WSJ"	"Department"	"view"	3	5	7890		
2167	"PTB_WSJ"	"Her"	"view"	1	2	9298		
2168	"PTB_WSJ"	"her"	"view"	6	8	21584		
2169	"PTB_WSJ"	"his"	"view"	39	40	4741		
2170	"PTB_WSJ"	"his"	"view"	12	13	13717		
2171	"PTB_WSJ"	"its"	"view"	24	26	15887		
2172	"PTB_WSJ"	"makers"	"view"	16	19	13538		
2173	"PTB_WSJ"	"manager"	"view"	12	14	27157		
2174	"PTB_WSJ"	"my"	"view"	15	16	10194		
2175	"PTB_WSJ"	"my"	"view"	28	29	13033		
2176	"PTB_WSJ"	"my"	"view"	32	33	20952		
2177	"PTB_WSJ"	"my"	"view"	3	4	39515		
2178	"PTB_WSJ"	"our"	"view"	20	21	10383		
2179	"PTB_WSJ"	"our"	"view"	10	11	16355		
2180	"PTB_WSJ"	"Our"	"view"	1	2	33039		
2181	"PTB_WSJ"	"Our"	"view"	1	2	38821		
2182	"PTB_WSJ"	"your"	"view"	21	22	7166		
2183	"PTB_WSJ"	"bankers"	"views"	8	10	38969		
2184	"PTB_WSJ"	"Gargan"	"views"	3	5	26587		
2185	"PTB_WSJ"	"his"	"views"	9	10	1907		
2186	"PTB_WSJ"	"his"	"views"	3	4	10430		
2187	"PTB_WSJ"	"his"	"views"	18	19	16197		
2188	"PTB_WSJ"	"his"	"views"	26	27	27863		
2189	"PTB_WSJ"	"its"	"views"	18	20	13889		
2190	"PTB_WSJ"	"its"	"views"	3	5	28506		
2191	"PTB_WSJ"	"my"	"views"	16	17	11226		
2192	"PTB_WSJ"	"others"	"views"	7	9	19532		
2193	"PTB_WSJ"	"Redford"	"views"	11	14	10426		
2194	"PTB_WSJ"	"Thatcher"	"views"	19	21	22069		
2195	"PTB_WSJ"	"their"	"views"	16	17	17089		
2196	"PTB_WSJ"	"their"	"views"	31	32	19820		
2197	"PTB_WSJ"	"Their"	"views"	1	2	29570		
2198	"PTB_WSJ"	"whose"	"views"	14	15	17090		
							
2199	"PTB_WSJ"	"her"	"dream"	5	6	17642		
2200	"PTB_WSJ"	"His"	"dream"	1	3	11674		
2201	"PTB_WSJ"	"his"	"dream"	7	9	28636		
2202	"PTB_WSJ"	"his"	"dreams"	33	34	32822		
							
2203	"PTB_WSJ"	"brokers"	"hope"	2	4	33520		
2204	"PTB_WSJ"	"Fournier"	"hope"	6	9	12041		
2205	"PTB_WSJ"	"its"	"hope"	30	31	3256		
2206	"PTB_WSJ"	"Its"	"hope"	1	3	17174		
2207	"PTB_WSJ"	"Mayor"	"hope"	2	4	106		
2208	"PTB_WSJ"	"our"	"hope"	5	6	26499		
2209	"PTB_WSJ"	"their"	"hope"	19	21	6142		
2210	"PTB_WSJ"	"Their"	"hope"	1	2	18612		
2211	"PTB_WSJ"	"their"	"hope"	13	14	20052		
2212	"PTB_WSJ"	"investors"	"hopes"	6	8	27933		
2213	"PTB_WSJ"	"Michael"	"hopes"	8	10	5173		
2214	"PTB_WSJ"	"My"	"feel"	16	18	37523		
2215	"PTB_WSJ"	"My"	"feeling"	2	3	23814		
2216	"PTB_WSJ"	"My"	"feeling"	2	4	30450		
2217	"PTB_WSJ"	"its"	"feelings"	30	32	38337		
2218	"PTB_WSJ"	"their"	"feelings"	6	9	16184		
2219	"PTB_WSJ"	"Their"	"doubt"	1	3	4344		
2220	"PTB_WSJ"	"His"	"doubts"	1	2	5141		
2221	"PTB_WSJ"	"their"	"doubts"	6	7	38517		
							
2222	"PTB_WSJ"	"David"	"determination"	12	14	10957		
2223	"PTB_WSJ"	"insider"	"determination"	14	16	10959		
2224	"PTB_WSJ"	"their"	"determination"	8	9	36918		
							
2225	"PTB_WSJ"	"companies"	"desire"	27	29	11514		
2226	"PTB_WSJ"	"her"	"desire"	15	16	5595		
2227	"PTB_WSJ"	"industry"	"desire"	9	11	33251		
2228	"PTB_WSJ"	"investors"	"desire"	26	29	26897		
2229	"PTB_WSJ"	"investors"	"desire"	4	6	31039		
2230	"PTB_WSJ"	"Isler"	"desire"	22	24	29804		
2231	"PTB_WSJ"	"its"	"desire"	6	7	9647		
2232	"PTB_WSJ"	"its"	"desire"	20	21	23742		
2233	"PTB_WSJ"	"its"	"desire"	5	6	23807		
2234	"PTB_WSJ"	"our"	"desire"	24	25	19291		
2235	"PTB_WSJ"	"public"	"desire"	13	16	8082		
2236	"PTB_WSJ"	"their"	"desire"	16	17	35620		
2237	"PTB_WSJ"	"Andersson"	"belief"	9	11	25717		
2238	"PTB_WSJ"	"My"	"belief"	2	3	4216		
2239	"PTB_WSJ"	"our"	"belief"	23	24	28398		
2240	"PTB_WSJ"	"their"	"belief"	9	10	30111		
2241	"PTB_WSJ"	"his"	"beliefs"	10	12	33945		
							
21065	"HDFRE"	"his"	"suspicion"	12	14	1065	"History has preserved a long list of consular senators sacrificed to <b>his</b> wanton <b>suspicion</b> , which sought out , with peculiar anxiety , those unfortunate persons connected , however remotely , with the family of the Antonines , without sparing even the ministers of his crimes or pleasures . "	
22064	"HDFRE"	"his"	"suspicions"	29	30	2064	"The hatred of Maximin towards the senate was declared and implacable ; the tamest submission had not appeased his fury , the most cautious innocence would not remove <b>his</b> <b>suspicions</b> ; and even the care of their own safety urged them to share the fortune of an enterprise , of which ( if unsuccessful ) they were sure to be the first victims . "	
24460	"HDFRE"	"his"	"suspicions"	9	11	4460	"The lives of the senators were exposed to <b>his</b> jealous <b>suspicions</b> , the dishonor of their wives and daughters heightened the gratification of his sensual passions . "	
22378	"HDFRE"	"Our"	"suspicious"	1	2	2378	"<b>Our</b> <b>suspicious</b> are confirmed by the authority of a contemporary historian , who mentions the virtues of Alexander with respect , and his faults with candor . "	
							
20753	"HDFRE"	"his"	"hopes"	19	21	753	"Thus Augustus , after all his fairer prospects had been snatched from him by untimely deaths , rested <b>his</b> last <b>hopes</b> on Tiberius , obtained for his adopted son the censorial and tribunitian powers , and dictated a law , by which the future prince was invested with an authority equal to his own , over the provinces and the armies . "	
22001	"HDFRE"	"his"	"hopes"	17	19	2001	"He recollected too the friendship of a few who had relieved his poverty , and assisted <b>his</b> rising <b>hopes</b> . "	
24410	"HDFRE"	"his"	"hopes"	30	31	4410	"Before he could establish his authority , or finish the negotiation which he appears to have entered into with his son Maxentius , the celerity of Constantine defeated all <b>his</b> <b>hopes</b> . "	
24543	"HDFRE"	"his"	"hopes"	26	28	4543	"Constantine had always apprehended that the tyrant would consult the dictates of fear , and perhaps of prudence ; and that , instead of risking <b>his</b> last <b>hopes</b> in a general engagement , he would shut himself up within the walls of Rome . "	
21258	"HDFRE"	"their"	"hopes"	54	55	1258	"During the whole expedition , he scarcely allowed himself any moments for sleep or food ; marching on foot , and in complete armor , at the head of his columns , he insinuated himself into the confidence and affection of his troops , pressed their diligence , revived their spirits , animated <b>their</b> <b>hopes</b> , and was well satisfied to share the hardships of the meanest soldier , whilst he kept in view the infinite superiority of his reward . "	
22029	"HDFRE"	"their"	"hopes"	3	4	2029	"They rested <b>their</b> <b>hopes</b> on the hatred of mankind against Maximin , and they judiciously resolved to oppose to that detested tyrant an emperor whose mild virtues had already acquired the love and esteem of the Romans , and whose authority over the province would give weight and stability to the enterprise . "	
23146	"HDFRE"	"their"	"hopes"	17	18	3146	"The first objects of their avarice were a few cities of the Rh??tian frontier ; but <b>their</b> <b>hopes</b> soon rising with success , the rapid march of the Alemanni traced a line of devastation from the Danube to the Po . "	
23586	"HDFRE"	"their"	"hopes"	7	8	3586	"Their guilt was deeper , and <b>their</b> <b>hopes</b> more sanguine , than those of their experienced leader . "	
24735	"HDFRE"	"their"	"hopes"	23	24	4735	"The legions of Constantine were levied in the warlike provinces of Europe ; action had confirmed their discipline , victory had elevated <b>their</b> <b>hopes</b> , and there were among them a great number of veterans , who , after seventeen glorious campaigns under the same leader , prepared themselves to deserve an honorable dismission by a last effort of their valor . "	
25207	"HDFRE"	"their"	"hopes"	23	24	5207	"Their love of the marvellous and supernatural , their curiosity with regard to future events , and their strong propensity to extend <b>their</b> <b>hopes</b> and fears beyond the limits of the visible world , were the principal causes which favored the establishment of Polytheism . "	
							
21316	"HDFRE"	"his"	"intention"	38	39	1316	"He first marched against Niger , whose reputation and power he the most dreaded : but he declined any hostile declarations , suppressed the name of his antagonist , and only signified to the senate and people <b>his</b> <b>intention</b> of regulating the eastern provinces . "	
23472	"HDFRE"	"his"	"intention"	31	32	3472	"When Tacitus was elected by the senate , he resigned his ample patrimony to the public service ; an act of generosity specious in appearance , but which evidently disclosed <b>his</b> <b>intention</b> of transmitting the empire to his descendants . "	
24089	"HDFRE"	"his"	"intention"	3	4	4089	"It was <b>his</b> <b>intention</b> , that the two elder princes should be distinguished by the use of the diadem , and the title of Augusti ; that , as affection or esteem might direct their choice , they should regularly call to their assistance two subordinate colleagues ; and that the Csars , rising in their turn to the first rank , should supply an uninterrupted succession of emperors . "	
24133	"HDFRE"	"his"	"intention"	20	21	4133	"The emperor ascended a lofty throne , and in a speech , full of reason and dignity , declared <b>his</b> <b>intention</b> , both to the people and to the soldiers who were assembled on this extraordinary occasion . "	
20146	"HDFRE"	"my"	"intention"	4	5	146	"It is not <b>my</b> <b>intention</b> to detain the reader by expatiating on the variety or the importance of the subject , which I have undertaken to treat ; since the merit of the choice would serve to render the weakness of the execution still more apparent , and still less excusable . "	
20159	"HDFRE"	"my"	"intention"	5	6	159	"But it is not <b>my</b> <b>intention</b> to expatiate with the same minuteness on the whole series of the Byzantine history . "	
20171	"HDFRE"	"my"	"intention"	3	5	171	"It was <b>my</b> first <b>intention</b> to have collected , under one view , the numerous authors , of every age and language , from whom I have derived the materials of this history ; and I am still convinced that the apparent ostentation would be more than compensated by real use . "	
24994	"HDFRE"	"my"	"intention"	4	5	4994	"As it is <b>my</b> <b>intention</b> to remark only such human causes as were permitted to second the influence of revelation , I shall slightly mention two motives which might naturally render the lives of the primitive Christians much purer and more austere than those of their Pagan contemporaries , or their degenerate successors ; repentance for their past sins , and the laudable desire of supporting the reputation of the society in which they were engaged . "	
21613	"HDFRE"	"his"	"intentions"	30	32	1613	"The veterans , instead of being flattered by the advantageous distinction , were alarmed by the first steps of the emperor , which they considered as the presage of <b>his</b> future <b>intentions</b> . "	
21867	"HDFRE"	"his"	"intentions"	29	30	1867	"The abilities of that amiable prince seem to have been inadequate to the difficulties of his situation , the firmness of his conduct inferior to the purity of <b>his</b> <b>intentions</b> . "	
24219	"HDFRE"	"his"	"intentions"	6	7	4219	"Whatever might otherwise have been <b>his</b> <b>intentions</b> , if he had apprehended any danger from the violence of Galerius , his good sense would have instructed him to prevent the ignominious contest ; and as he had held the sceptre with glory , he would have resigned it without disgrace . "	
24348	"HDFRE"	"his"	"intentions"	40	41	4348	"At the head of a powerful army , collected from Illyricum and the East , he entered Italy , resolved to revenge the death of Severus , and to chastise the rebellions Romans ; or , as he expressed <b>his</b> <b>intentions</b> , in the furious language of a barbarian , to extirpate the senate , and to destroy the people by the sword . "	
24599	"HDFRE"	"his"	"intentions"	32	34	4599	"By this extraordinary effort of diligence , he arrived with a harassed but formidable army , on the banks of the Thracian Bosphorus before the lieutenants of Licinius were apprised of <b>his</b> hostile <b>intentions</b> . "	
25264	"HDFRE"	"his"	"intentions"	47	49	5264	"His unsuspected testimony may , in this instance , obtain more credit than the bold challenge of Tertullian , when he addresses himself to the fears as well as the humanity of the proconsul of Africa , by assuring him , that if he persists in <b>his</b> cruel <b>intentions</b> , he must decimate Carthage , and that he will find among the guilty many persons of his own rank , senators and matrons of nobles ' extraction , and the friends or relations of his most intimate friends "	
21086	"HDFRE"	"their"	"intentions"	6	7	1086	"During some moments he distrusted <b>their</b> <b>intentions</b> and assurances . "	
22974	"HDFRE"	"their"	"intentions"	9	10	2974	"However virtuous was their character , however pure <b>their</b> <b>intentions</b> , they found themselves reduced to the hard necessity of supporting their usurpation by frequent acts of rapine and cruelty . "	
23601	"HDFRE"	"their"	"intentions"	20	21	3601	"But in the prosecution of a favorite scheme , the best of men , satisfied with the rectitude of <b>their</b> <b>intentions</b> , are subject to forget the bounds of moderation ; nor did Probus himself sufficiently consult the patience and disposition of his fierce legionaries . "	
25155	"HDFRE"	"their"	"intentions"	14	15	5155	"The heretics , indeed , who might be supported by the consciousness of <b>their</b> <b>intentions</b> , and by the flattering hope that they alone had discovered the true path of salvation , endeavored to regain , in their separate assemblies , those comforts , temporal as well as spiritual , which they no longer derived from the great society of Christians . "	
							
23012	"HDFRE"	"their"	"desire"	10	11	3012	"The death of Gallienus was resolved ; and notwithstanding <b>their</b> <b>desire</b> of first terminating the siege of Milan , the extreme danger which accompanied every moment 's delay obliged them to hasten the execution of their daring purpose . "	
23634	"HDFRE"	"their"	"desire"	4	5	3634	"The Persians expressed <b>their</b> <b>desire</b> of being introduced to the presence of the Roman emperor . "	
24263	"HDFRE"	"his"	"desires"	7	8	4263	"The throne was the object of <b>his</b> <b>desires</b> ; and had he been less actuated by ambition , it was his only means of safety . "	
22499	"HDFRE"	"our"	"desires"	8	9	2499	"Their poverty secured their freedom , since <b>our</b> <b>desires</b> and our possessions are the strongest fetters of despotism . "	
23443	"HDFRE"	"our"	"desires"	26	27	3443	"Thanks to the Roman army , to an army truly Roman ; at length we have recovered our just authority , the end of all <b>our</b> <b>desires</b> . "	
							
20134	"HDFRE"	"his"	"opinion"	46	48	134	"Where he has not altogether agreed with him , his respect for the learning and judgment of that writer has , in general , induced him to retain the statement from which he has ventured to differ , with the grounds on which he formed <b>his</b> own <b>opinion</b> . "	
20230	"HDFRE"	"his"	"opinion"	36	37	230	"The conquest of Britain was considered as already achieved ; and it was the design of Agricola to complete and insure his success , by the easy reduction of Ireland , for which , in <b>his</b> <b>opinion</b> , one legion and a few auxiliaries were sufficient . "	
23404	"HDFRE"	"his"	"opinion"	17	18	3404	"The consul , then addressing himself to Tacitus , the first of the senators , required <b>his</b> <b>opinion</b> on the important subject of a proper candidate for the vacant throne . "	
20155	"HDFRE"	"their"	"opinion"	2	4	155	"Perhaps <b>their</b> favorable <b>opinion</b> may encourage me to prosecute a work , which , however laborious it may seem , is the most agreeable occupation of my leisure hours . "	
25037	"HDFRE"	"their"	"opinion"	3	5	5037	"It was <b>their</b> favorite <b>opinion</b> , that if Adam had preserved his obedience to the Creator , he would have lived forever in a state of virgin purity , and that some harmless mode of vegetation might have peopled paradise with a race of innocent and immortal beings . "	
22504	"HDFRE"	"his"	"opinions"	20	22	2504	"To obtain the desired end , it is absolutely necessary that each individual should conceive himself obliged to submit <b>his</b> private <b>opinions</b> and actions to the judgment of the greater number of his associates . "	
24876	"HDFRE"	"their"	"opinions"	42	44	4876	"As the terms of communion were insensibly narrowed , and the spiritual authority of the prevailing party was exercised with increasing severity , many of its most respectable adherents , who were called upon to renounce , were provoked to assert <b>their</b> private <b>opinions</b> , to pursue the consequences of their mistaken principles , and openly to erect the standard of rebellion against the unity of the church . "	
25258	"HDFRE"	"their"	"opinions"	21	22	5258	"`` They presume to alter the Holy Scriptures , to abandon the ancient rule of faith , and to form <b>their</b> <b>opinions</b> according to the subtile precepts of logic . "	
							
23296	"HDFRE"	"her"	"fear"	17	18	3296	"The fame of Longinus , who was included among the numerous and perhaps innocent victims of <b>her</b> <b>fear</b> , will survive that of the queen who betrayed , or the tyrant who condemned him . "	
21797	"HDFRE"	"his"	"fear"	19	20	1797	"In the execution of his design , the emperor affected to display his love , and to conceal <b>his</b> <b>fear</b> of the army . "	
20721	"HDFRE"	"his"	"fears"	17	18	721	"When he framed the artful system of the Imperial authority , his moderation was inspired by <b>his</b> <b>fears</b> . "	
22384	"HDFRE"	"his"	"fears"	16	18	2384	"But the unexperienced youth , influenced by his mother 's counsels , and perhaps by <b>his</b> own <b>fears</b> , deserted the bravest troops , and the fairest prospect of victory ; and after consuming in Mesopotamia an inactive and inglorious summer , he led back to Antioch an army diminished by sickness , and provoked by disappointment . "	
22806	"HDFRE"	"his"	"fears"	2	3	2806	"But <b>his</b> <b>fears</b> were groundless . "	
23367	"HDFRE"	"his"	"fears"	29	30	3367	"The last hope which remained for the criminal , was to involve some of the principal officers of the army in his danger , or at least in <b>his</b> <b>fears</b> . "	
23575	"HDFRE"	"his"	"fears"	37	39	3575	"That general , a man of merit and experience , was driven into rebellion by the absence of his sovereign , the levity of the Alexandrian people , the pressing instances of his friends , and <b>his</b> own <b>fears</b> ; but from the moment of his elevation , he never entertained a hope of empire , or even of life . "	
24334	"HDFRE"	"his"	"fears"	23	24	4334	"The emissaries of Maximian easily persuaded his credulity , that a conspiracy was formed to betray the town , and prevailed upon <b>his</b> <b>fears</b> not to expose himself to the discretion of an irritated conqueror , but to accept the faith of an honorable capitulation . "	
24964	"HDFRE"	"His"	"fears"	1	2	4964	"<b>His</b> <b>fears</b> might assist the progress of his faith and reason ; and if he could once persuade himself to suspect that the Christian religion might possibly be true , it became an easy task to convince him that it was the safest and most prudent party that he could possibly embrace . "	
22553	"HDFRE"	"their"	"fears"	25	26	2553	"The religious system of the Germans ( if the wild opinions of savages can deserve that name ) was dictated by their wants , <b>their</b> <b>fears</b> , and their ignorance . "	
22959	"HDFRE"	"their"	"fears"	26	27	2959	"Yet if we examine with candor the conduct of these usurpers , it will appear , that they were much oftener driven into rebellion by <b>their</b> <b>fears</b> , than urged to it by their ambition . "	
23651	"HDFRE"	"their"	"fears"	10	12	3651	"The ambition of the aspiring generals was checked by <b>their</b> natural <b>fears</b> , and young Numerian , with his absent brother Carinus , were unanimously acknowledged as Roman emperors . "	
24389	"HDFRE"	"their"	"fears"	24	26	4389	"The opposition of interest , and the memory of a recent war , divided the empire into two great hostile powers ; but <b>their</b> mutual <b>fears</b> produced an apparent tranquillity , and even a feigned reconciliation , till the death of the elder princes , of Maximian , and more particularly of Galerius , gave a new direction to the views and passions of their surviving associates . "	
25135	"HDFRE"	"their"	"fears"	78	79	5135	"It had been provided by several laws , which were enacted with the same design as our statutes of mortmain , that no real estates should be given or bequeathed to any corporate body , without either a special privilege or a particular dispensation from the emperor or from the senate ; who were seldom disposed to grant them in favor of a sect , at first the object of their contempt , and at last of <b>their</b> <b>fears</b> and jealousy . "	
22980	"HDFRE"	"my"	"feelings"	15	17	2980	"I write to you with my own hand , and would inspire you with <b>my</b> own <b>feelings</b> . '' "	
20600	"HDFRE"	"their"	"feelings"	31	33	600	"But the provincials of Rome , trained by a uniform artificial foreign education , were engaged in a very unequal competition with those bold ancients , who , by expressing <b>their</b> genuine <b>feelings</b> in their native tongue , had already occupied every place of honor . "	
							
20167	"HDFRE"	"my"	"wish"	19	20	167	"Since the publication of the first volume , twelve years have elapsed ; twelve years , according to <b>my</b> <b>wish</b> , `` of health , of leisure , and of perseverance . '' "	
25245	"HDFRE"	"his"	"wishes"	49	50	5245	"But this splendid exaggeration , which even at present it would be extremely difficult to reconcile with the real state of mankind , can be considered only as the rash sally of a devout but careless writer , the measure of whose belief was regulated by that of <b>his</b> <b>wishes</b> . "	
24366	"HDFRE"	"our"	"wishes"	30	32	4366	"Had they not been restrained by motives of a more interested nature , they would probably have answered Galerius in the words of C??sar 's veterans : `` If <b>our</b> general <b>wishes</b> to lead us to the banks of the Tyber , we are prepared to trace out his camp . "	
							
20282	"HDFRE"	"his"	"will"	11	13	282	"He promised never to desert his standard , to submit <b>his</b> own <b>will</b> to the commands of his leaders , and to sacrifice his life for the safety of the emperor and the empire . "	
21402	"HDFRE"	"his"	"will"	46	48	1402	"The lawyers and historians concurred in teaching , that the Imperial authority was held , not by the delegated commission , but by the irrevocable resignation of the senate ; that the emperor was freed from the restraint of civil laws , could command by <b>his</b> arbitrary <b>will</b> the lives and fortunes of his subjects , and might dispose of the empire as of his private patrimony . "	
20762	"HDFRE"	"their"	"will"	23	24	762	"The rapid downfall of Galba , Otho , and Vitellus , taught the armies to consider the emperors as the creatures of <b>their</b> <b>will</b> , and the instruments of their license . "	
21901	"HDFRE"	"their"	"wills"	29	31	1901	"Such a tax , plentiful as it must prove in every wealthy community , was most happily suited to the situation of the Romans , who could frame <b>their</b> arbitrary <b>wills</b> , according to the dictates of reason or caprice , without any restraint from the modern fetters of entails and settlements . "	
							
